timestep,mean_diff,std_diff,mean_diff_plus_std,mean_diff_minus_std
0,-66.78369999999995,52.41977802771,-14.363921972289951,-119.20347802770996
1,-68.77349999999979,53.25761105913806,-15.515888940861728,-122.03111105913784
2,-69.39110000000028,52.513841951970456,-16.877258048029823,-121.90494195197073
3,-63.91599999999971,54.37990884247703,-9.536091157522684,-118.29590884247673
4,-69.16550000000007,54.47477228266181,-14.690727717338255,-123.64027228266187
5,-63.33339999999998,53.1068346648277,-10.226565335172282,-116.44023466482768
6,-66.18190000000004,55.27555752946556,-10.906342470534483,-121.4574575294656
7,-65.94830000000002,58.07707739362666,-7.871222606373358,-124.02537739362668
8,-65.97119999999995,55.77481928288607,-10.196380717113882,-121.74601928288602
9,-64.98710000000028,58.77131093915211,-6.215789060848174,-123.75841093915238
10,-64.94550000000027,54.79844167754338,-10.147058322456886,-119.74394167754365
11,-67.55219999999963,58.332512943727565,-9.219687056272065,-125.8847129437272
12,-65.45610000000033,60.19699214069591,-5.259107859304422,-125.65309214069624
13,-66.62840000000006,61.88850667368942,-4.739893326310636,-128.51690667368948
14,-67.00649999999996,63.930244134456956,-3.076255865543004,-130.93674413445692
15,-69.21170000000029,63.21692989450225,-5.994770105498041,-132.42862989450254
16,-73.54640000000018,64.97987741501264,-8.566522584987538,-138.52627741501283
17,-73.80250000000024,66.95624896239242,-6.846251037607814,-140.75874896239264
18,-80.77779999999984,65.80135352822025,-14.976446471779596,-146.5791535282201
19,-77.71289999999999,65.4472848120754,-12.265615187924595,-143.16018481207539
20,-79.44799999999987,66.85596754030676,-12.592032459693101,-146.30396754030664
21,-81.52629999999999,69.21461827905978,-12.311681720940214,-150.74091827905977
22,-80.67889999999989,71.92368441939831,-8.755215580601572,-152.6025844193982
23,-81.57810000000018,71.48700771885825,-10.091092281141925,-153.06510771885843
24,-83.87760000000026,71.45642185057152,-12.42117814942874,-155.3340218505718
25,-84.76000000000022,73.09109546433976,-11.66890453566046,-157.85109546433998
26,-90.13819999999987,74.28674049766352,-15.851459502336354,-164.42494049766339
27,-88.18579999999974,74.97244048192944,-13.213359518070305,-163.15824048192917
28,-89.61860000000024,76.04974548994733,-13.568854510052915,-165.66834548994757
29,-88.01159999999982,74.6172768638182,-13.394323136181612,-162.62887686381802
30,-90.2833999999998,77.98994447355442,-12.293455526445385,-168.27334447355423
31,-91.4366,80.06292575542676,-11.373674244573238,-171.49952575542676
32,-93.1588999999999,80.63400414299726,-12.524895857002647,-173.79290414299714
33,-93.35169999999971,81.60143854401063,-11.750261455989076,-174.95313854401036
34,-93.30690000000004,82.46218594527616,-10.84471405472388,-175.7690859452762
35,-98.73779999999988,83.54496553479989,-15.192834465199994,-182.28276553479975
36,-96.11740000000009,83.31435039837555,-12.803049601624537,-179.43175039837564
37,-99.50999999999976,83.05572394061319,-16.454276059386572,-182.56572394061294
38,-98.67430000000013,85.45632843355041,-13.21797156644972,-184.13062843355056
39,-100.39400000000023,87.1832808657057,-13.210719134294536,-187.57728086570592
40,-101.10269999999991,88.62818019400433,-12.474519805995584,-189.73088019400424
41,-97.9072000000001,84.87944230277166,-13.027757697228438,-182.78664230277178
42,-96.72609999999986,88.58935338397329,-8.13674661602657,-185.31545338397314
43,-96.51829999999973,89.62718101410749,-6.891118985892234,-186.14548101410722
44,-95.87310000000025,87.99118642175223,-7.881913578248017,-183.86428642175247
45,-91.10609999999997,91.50836021513712,0.40226021513714727,-182.6144602151371
46,-89.11290000000008,91.72346562712515,2.6105656271250695,-180.83636562712525
47,-84.78700000000026,90.96085958792204,6.173859587921783,-175.7478595879223
48,-80.67770000000019,94.59468692344875,13.916986923448562,-175.27238692344895
49,-75.6533000000004,97.65185858146958,21.998558581469183,-173.30515858146998
50,-71.70899999999983,98.07512034695152,26.36612034695169,-169.78412034695134
51,-60.666699999999764,98.59180948456925,37.92510948456949,-159.258509484569
52,-54.26339999999982,101.75029529853384,47.48689529853402,-156.01369529853366
53,-45.460199999999986,103.09124486126265,57.631044861262666,-148.55144486126264
54,-30.399399999999787,106.6743662421371,76.27496624213731,-137.07376624213688
55,-23.23209999999972,108.15572896055806,84.92362896055835,-131.38782896055778
56,-7.928400000000238,109.59705027135448,101.66865027135424,-117.52545027135471
57,8.919300000000021,110.39823274686538,119.3175327468654,-101.47893274686535
58,24.752300000000105,115.04847005321236,139.80077005321246,-90.29617005321225
59,43.7529999999997,118.5018118825687,162.2548118825684,-74.748811882569
60,66.32359999999971,120.6810769073097,187.00467690730943,-54.35747690730999
61,86.52469999999994,124.62688647151586,211.1515864715158,-38.10218647151592
62,110.33500000000004,126.06145102430908,236.3964510243091,-15.726451024309043
63,137.08740000000034,130.65336003763124,267.7407600376316,6.4340399623690985
64,167.61160000000018,136.19355443635393,303.8051544363541,31.418045563646245
65,194.57600000000002,139.90666062587943,334.4826606258795,54.6693393741206
66,229.89259999999922,139.9814220418193,369.87402204181853,89.91117795817993
67,255.1849999999995,144.64242213966088,399.82742213966037,110.54257786033861
68,286.3705,151.79429386895188,438.16479386895185,134.5762061310481
69,316.59370000000035,153.0773070233792,469.67100702337956,163.51639297662115
70,340.5123999999996,159.61385804961986,500.1262580496195,180.89854195037975
71,368.1325000000006,166.59346849558358,534.7259684955842,201.53903150441704
72,388.3725999999997,168.69823160939683,557.0708316093965,219.67436839060287
73,401.20799999999963,177.4514221347048,578.6594221347044,223.75657786529482
74,416.40550000000076,180.95869950997326,597.364199509974,235.4468004900275
75,430.576,190.5157622002392,621.0917622002393,240.0602377997608
76,440.7640000000001,195.7513158409335,636.5153158409337,245.01268415906662
77,454.78299999999945,202.99211833684504,657.7751183368445,251.7908816631544
78,465.1999999999998,210.60650328542775,675.8065032854275,254.59349671457207
79,474.8649999999998,215.74246382296647,690.6074638229662,259.12253617703334
80,494.34759999999915,227.85380811532644,722.2014081153256,266.4937918846727
81,511.3877000000002,244.89546141265788,756.283161412658,266.49223858734234
82,535.2134999999998,258.9549168678836,794.1684168678835,276.25858313211626
83,561.1650000000009,279.52526587036476,840.6902658703657,281.6397341296361
84,601.7149999999992,305.9180176965373,907.6330176965365,295.79698230346196
85,639.9390000000003,344.7542148837151,984.6932148837154,295.1847851162852
86,700.6049999999996,397.9909295780158,1098.5959295780153,302.61407042198374
87,778.5059999999994,476.53324668757256,1255.039246687572,301.97275331242685
88,861.8770000000004,571.235403154969,1433.1124031549693,290.64159684503136
89,954.1820000000007,711.6852445710814,1665.8672445710822,242.4967554289193
90,1025.893,878.948895876444,1904.8418958764441,146.94410412355603
91,1092.8289999999997,1114.4882992073706,2207.3172992073705,-21.65929920737085
92,1106.67,1390.5548930708383,2497.2248930708383,-283.8848930708382
93,1063.933000000001,1774.093479813468,2838.026479813469,-710.1604798134672
94,867.0969999999979,2285.285595561876,3152.382595561874,-1418.1885955618782
95,491.612000000001,3004.932285705355,3496.544285705356,-2513.320285705354
96,-84.36699999999837,4058.5459717737053,3974.178971773707,-4142.912971773703
97,-865.9700000000012,5737.747994479737,4871.777994479736,-6603.717994479738
98,-2095.409999999996,8353.839770445711,6258.429770445715,-10449.249770445707
